CODE,PRODUCT_NAME,PRODUCT_GROUP,TYPE_LABEL,MAIN_CODE,PERIOD_LABEL,PERIOD_VALUE,PERIOD_KIND,PAY_TERM,ENTRY_AGE_M,ENTRY_AGE_F,CLASS_TAG,SRC_FILE
21823,(무)흥국생명 생활비주는종신보험 2종(사망보장강화형),주계약,최초계약,21823,종신,999,E,월납(10년납),만15세 ~ 70세,만15세 ~ 70세,MAIN,UW21819
21823,(무)흥국생명 생활비주는종신보험 2종(사망보장강화형),주계약,최초계약,21823,종신,999,E,월납(15년납),만15세 ~ 70세,만15세 ~ 70세,MAIN,UW21819
21823,(무)흥국생명 생활비주는종신보험 2종(사망보장강화형),주계약,최초계약,21823,종신,999,E,월납(20년납),만15세 ~ 70세,만15세 ~ 70세,MAIN,UW21819
21823,(무)흥국생명 생활비주는종신보험 2종(사망보장강화형),주계약,최초계약,21823,종신,999,E,월납(30년납),만15세 ~ 70세,만15세 ~ 70세,MAIN,UW21819
21822,(무)흥국생명 생활비주는종신보험(해약환급금 미지급형V2) 2종(사망보장강화형),주계약,최초계약,21822,종신,999,E,월납(10년납),만15세 ~ 70세,만15세 ~ 70세,MAIN,UW21819
21822,(무)흥국생명 생활비주는종신보험(해약환급금 미지급형V2) 2종(사망보장강화형),주계약,최초계약,21822,종신,999,E,월납(15년납),만15세 ~ 70세,만15세 ~ 70세,MAIN,UW21819
21822,(무)흥국생명 생활비주는종신보험(해약환급금 미지급형V2) 2종(사망보장강화형),주계약,최초계약,21822,종신,999,E,월납(20년납),만15세 ~ 70세,만15세 ~ 70세,MAIN,UW21819
21822,(무)흥국생명 생활비주는종신보험(해약환급금 미지급형V2) 2종(사망보장강화형),주계약,최초계약,21822,종신,999,E,월납(30년납),만15세 ~ 70세,만15세 ~ 70세,MAIN,UW21819
21824,(무)흥국생명 생활비주는종신보험(해약환급금 일부지급형) 2종(사망보장강화형),주계약,최초계약,21824,종신,999,E,월납(10년납),만15세 ~ 70세,만15세 ~ 70세,MAIN,UW21819
21824,(무)흥국생명 생활비주는종신보험(해약환급금 일부지급형) 2종(사망보장강화형),주계약,최초계약,21824,종신,999,E,월납(15년납),만15세 ~ 70세,만15세 ~ 70세,MAIN,UW21819
21824,(무)흥국생명 생활비주는종신보험(해약환급금 일부지급형) 2종(사망보장강화형),주계약,최초계약,21824,종신,999,E,월납(20년납),만15세 ~ 70세,만15세 ~ 70세,MAIN,UW21819
21824,(무)흥국생명 생활비주는종신보험(해약환급금 일부지급형) 2종(사망보장강화형),주계약,최초계약,21824,종신,999,E,월납(30년납),만15세 ~ 70세,만15세 ~ 70세,MAIN,UW21819
82630,(무)소액암종신보장특약,선택특약,최초계약,21820,종신,999,E,월납(10년납),만15세 ~ 70세,만15세 ~ 70세,A_OPTION,UW21819
82630,(무)소액암종신보장특약,선택특약,최초계약,21820,종신,999,E,월납(15년납),만15세 ~ 70세,만15세 ~ 70세,A_OPTION,UW21819
82630,(무)소액암종신보장특약,선택특약,최초계약,21820,종신,999,E,월납(20년납),만15세 ~ 70세,만15세 ~ 70세,A_OPTION,UW21819
82630,(무)소액암종신보장특약,선택특약,최초계약,21820,종신,999,E,월납(30년납),만15세 ~ 70세,만15세 ~ 70세,A_OPTION,UW21819
82629,(무)소액암종신보장특약,선택특약,최초계약,21819,종신,999,E,월납(10년납),만15세 ~ 70세,만15세 ~ 70세,A_OPTION,UW21819
82629,(무)소액암종신보장특약,선택특약,최초계약,21819,종신,999,E,월납(15년납),만15세 ~ 70세,만15세 ~ 70세,A_OPTION,UW21819
82629,(무)소액암종신보장특약,선택특약,최초계약,21819,종신,999,E,월납(20년납),만15세 ~ 70세,만15세 ~ 70세,A_OPTION,UW21819
82629,(무)소액암종신보장특약,선택특약,최초계약,21819,종신,999,E,월납(30년납),만15세 ~ 70세,만15세 ~ 70세,A_OPTION,UW21819
82630,(무)소액암종신보장특약,선택특약,최초계약,21821,종신,999,E,월납(10년납),만15세 ~ 70세,만15세 ~ 70세,A_OPTION,UW21819
82630,(무)소액암종신보장특약,선택특약,최초계약,21821,종신,999,E,월납(15년납),만15세 ~ 70세,만15세 ~ 70세,A_OPTION,UW21819
82630,(무)소액암종신보장특약,선택특약,최초계약,21821,종신,999,E,월납(20년납),만15세 ~ 70세,만15세 ~ 70세,A_OPTION,UW21819
82630,(무)소액암종신보장특약,선택특약,최초계약,21821,종신,999,E,월납(30년납),만15세 ~ 70세,만15세 ~ 70세,A_OPTION,UW21819
82630,(무)소액암종신보장특약,선택특약,최초계약,21823,종신,999,E,월납(10년납),만15세 ~ 70세,만15세 ~ 70세,A_OPTION,UW21819
82630,(무)소액암종신보장특약,선택특약,최초계약,21823,종신,999,E,월납(15년납),만15세 ~ 70세,만15세 ~ 70세,A_OPTION,UW21819
82630,(무)소액암종신보장특약,선택특약,최초계약,21823,종신,999,E,월납(20년납),만15세 ~ 70세,만15세 ~ 70세,A_OPTION,UW21819
82630,(무)소액암종신보장특약,선택특약,최초계약,21823,종신,999,E,월납(30년납),만15세 ~ 70세,만15세 ~ 70세,A_OPTION,UW21819
82629,(무)소액암종신보장특약,선택특약,최초계약,21822,종신,999,E,월납(10년납),만15세 ~ 70세,만15세 ~ 70세,A_OPTION,UW21819
82629,(무)소액암종신보장특약,선택특약,최초계약,21822,종신,999,E,월납(15년납),만15세 ~ 70세,만15세 ~ 70세,A_OPTION,UW21819
82629,(무)소액암종신보장특약,선택특약,최초계약,21822,종신,999,E,월납(20년납),만15세 ~ 70세,만15세 ~ 70세,A_OPTION,UW21819
82629,(무)소액암종신보장특약,선택특약,최초계약,21822,종신,999,E,월납(30년납),만15세 ~ 70세,만15세 ~ 70세,A_OPTION,UW21819
82630,(무)소액암종신보장특약,선택특약,최초계약,21824,종신,999,E,월납(10년납),만15세 ~ 70세,만15세 ~ 70세,A_OPTION,UW21819
82630,(무)소액암종신보장특약,선택특약,최초계약,21824,종신,999,E,월납(15년납),만15세 ~ 70세,만15세 ~ 70세,A_OPTION,UW21819
82630,(무)소액암종신보장특약,선택특약,최초계약,21824,종신,999,E,월납(20년납),만15세 ~ 70세,만15세 ~ 70세,A_OPTION,UW21819
82630,(무)소액암종신보장특약,선택특약,최초계약,21824,종신,999,E,월납(30년납),만15세 ~ 70세,만15세 ~ 70세,A_OPTION,UW21819
