CODE,PRODUCT_NAME,PRODUCT_GROUP,TYPE_LABEL,MAIN_CODE,PERIOD_LABEL,PERIOD_VALUE,PERIOD_KIND,PAY_TERM,ENTRY_AGE_M,ENTRY_AGE_F,CLASS_TAG,SRC_FILE
81761,(무)간편한(325)항암약물방사선치료(소액암)특약S(갱신형),선택특약,최초계약,21783,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
83396,(무)간편한(325)암(갑상선암및기타피부암제외)주요치료특약SⅡ(연,선택특약,최초계약,21781,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
83398,(무)간편한(325)암(갑상선암및기타피부암제외)주요치료특약SⅡ(연,선택특약,최초계약,21783,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
83412,(무)간편한(325)갑상선암및기타피부암주요치료특약SⅡ(연간1회한)(,선택특약,최초계약,21781,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
83414,(무)간편한(325)갑상선암및기타피부암주요치료특약SⅡ(연간1회한)(,선택특약,최초계약,21783,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
83428,"(무)간편한(325)상급종합병원,국립암센터암(갑상선암및기타피부암",선택특약,최초계약,21781,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
83430,"(무)간편한(325)상급종합병원,국립암센터암(갑상선암및기타피부암",선택특약,최초계약,21783,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
83444,"(무)간편한(325)상급종합병원,국립암센터갑상선암및기타피부암주",선택특약,최초계약,21781,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
83446,"(무)간편한(325)상급종합병원,국립암센터갑상선암및기타피부암주",선택특약,최초계약,21783,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80205,(무)간편한(325)상급종합병원암직접치료통원특약S(연간30회한),선택특약,최초계약,21781,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80207,(무)간편한(325)상급종합병원암직접치료통원특약S(연간30회한),선택특약,최초계약,21783,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
77043,(무)간편한(325)표적항암약물허가치료특약S(갱신형),선택특약,최초계약,21781,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
77044,(무)간편한(325)표적항암약물허가치료특약S(갱신형),선택특약,최초계약,21783,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
77051,(무)간편한(325)항암양성자방사선치료특약S(갱신형),선택특약,최초계약,21781,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
77052,(무)간편한(325)항암양성자방사선치료특약S(갱신형),선택특약,최초계약,21783,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
77059,(무)간편한(325)다빈치로봇암(특정암제외)수술특약S(갱신형),선택특약,최초계약,21781,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
77060,(무)간편한(325)다빈치로봇암(특정암제외)수술특약S(갱신형),선택특약,최초계약,21783,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80229,(무)간편한(325)항암호르몬주요약물치료보장특약S(갱신형),선택특약,최초계약,21781,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80231,(무)간편한(325)항암호르몬주요약물치료보장특약S(갱신형),선택특약,최초계약,21783,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80253,(무)간편한(325)뇌출혈진단특약S(갱신형),선택특약,최초계약,21781,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80255,(무)간편한(325)뇌출혈진단특약S(갱신형),선택특약,최초계약,21783,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80257,(무)간편한(325)허혈심장질환진단특약S(갱신형),선택특약,최초계약,21781,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80259,(무)간편한(325)허혈심장질환진단특약S(갱신형),선택특약,최초계약,21783,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80265,(무)간편한(325)기타부정맥진단특약S(갱신형),선택특약,최초계약,21781,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80267,(무)간편한(325)기타부정맥진단특약S(갱신형),선택특약,최초계약,21783,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80273,(무)간편한(325)혈전용해(2대특정질병)치료보장특약S(갱신형),선택특약,최초계약,21781,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80275,(무)간편한(325)혈전용해(2대특정질병)치료보장특약S(갱신형),선택특약,최초계약,21783,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80281,관련) (무)간편한(325)2대질병수술특약S(갱신형),선택특약,최초계약,21781,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80283,관련) (무)간편한(325)2대질병수술특약S(갱신형),선택특약,최초계약,21783,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
83476,(무)간편한(325)2대질병주요치료특약SⅡ(연간1회한)(갱신형),선택특약,최초계약,21781,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
83478,(무)간편한(325)2대질병주요치료특약SⅡ(연간1회한)(갱신형),선택특약,최초계약,21783,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
83508,(무)간편한(325)상급종합병원특정순환계질환(3~5군)주요치료특약S,선택특약,최초계약,21781,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
83510,(무)간편한(325)상급종합병원특정순환계질환(3~5군)주요치료특약S,선택특약,최초계약,21783,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80285,(무)간편한(325)뇌혈관질환수술특약(갱신형),선택특약,최초계약,21781,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80287,(무)간편한(325)뇌혈관질환수술특약(갱신형),선택특약,최초계약,21783,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80293,(무)간편한(325)중증질환자(뇌혈관질환)산정특례대상진단비특약S(,선택특약,최초계약,21781,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80295,(무)간편한(325)중증질환자(뇌혈관질환)산정특례대상진단비특약S(,선택특약,최초계약,21783,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80297,(무)간편한(325)중증질환자(심장질환)산정특례대상진단비특약S(연,선택특약,최초계약,21781,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80299,(무)간편한(325)중증질환자(심장질환)산정특례대상진단비특약S(연,선택특약,최초계약,21783,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80301,(무)간편한(325)질병및재해(치매포함)간병인사용입원특약S(요양병,선택특약,최초계약,21781,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80303,(무)간편한(325)질병및재해(치매포함)간병인사용입원특약S(요양병,선택특약,최초계약,21783,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80305,(무)간편한(325)질병및재해(치매포함)간병인사용입원특약S(요양병,선택특약,최초계약,21781,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80307,(무)간편한(325)질병및재해(치매포함)간병인사용입원특약S(요양병,선택특약,최초계약,21783,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80309,(무)간편한(325)질병및재해(치매포함)간병인사용입원특약S(요양병,선택특약,최초계약,21781,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80311,(무)간편한(325)질병및재해(치매포함)간병인사용입원특약S(요양병,선택특약,최초계약,21783,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80313,(무)간편한(325)질병및재해(치매포함)간병인사용입원특약S(요양병,선택특약,최초계약,21781,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80315,(무)간편한(325)질병및재해(치매포함)간병인사용입원특약S(요양병,선택특약,최초계약,21783,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80241,(간병 관련) (무)간편한(325)질병및재해(치매포함)간병인사용입원(181일이상)특,선택특약,최초계약,21781,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80243,(간병 관련) (무)간편한(325)질병및재해(치매포함)간병인사용입원(181일이상)특,선택특약,최초계약,21783,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80317,(무)간편한(325)질병및재해(치매포함)간호간병통합서비스입원특약,선택특약,최초계약,21781,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80319,(무)간편한(325)질병및재해(치매포함)간호간병통합서비스입원특약,선택특약,최초계약,21783,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80245,(무)간편한(325)질병및재해(치매포함)간호간병통합서비스입원(181,선택특약,최초계약,21781,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80247,(무)간편한(325)질병및재해(치매포함)간호간병통합서비스입원(181,선택특약,최초계약,21783,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80321,(무)간편한(325)질병및재해(치매포함)요양병원집중케어입원특약S,선택특약,최초계약,21781,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80323,(무)간편한(325)질병및재해(치매포함)요양병원집중케어입원특약S,선택특약,최초계약,21783,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80325,(무)간편한(325)1~5종재해수술특약S(갱신형),선택특약,최초계약,21781,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80327,(무)간편한(325)1~5종재해수술특약S(갱신형),선택특약,최초계약,21783,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80333,"(무)간편한(325)1~5종질병수술특약S(분리형,2종수술)",선택특약,최초계약,21781,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80335,"(무)간편한(325)1~5종질병수술특약S(분리형,2종수술)",선택특약,최초계약,21783,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80337,"(무)간편한(325)1~5종질병수술특약S(분리형,3종수술)",선택특약,최초계약,21781,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80339,"(무)간편한(325)1~5종질병수술특약S(분리형,3종수술)",선택특약,최초계약,21783,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80341,"(수술·입원 관련) (무)간편한(325)1~5종질병수술특약S(분리형,4종수술)",선택특약,최초계약,21781,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80343,"(수술·입원 관련) (무)간편한(325)1~5종질병수술특약S(분리형,4종수술)",선택특약,최초계약,21783,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80345,"(무)간편한(325)1~5종질병수술특약S(분리형,5종수술)",선택특약,최초계약,21781,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80347,"(무)간편한(325)1~5종질병수술특약S(분리형,5종수술)",선택특약,최초계약,21783,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80349,(무)간편한(325)재해수술보장특약S(갱신형),선택특약,최초계약,21781,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80351,(무)간편한(325)재해수술보장특약S(갱신형),선택특약,최초계약,21783,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80357,(무)간편한(325)질병수술특약S(체증형)(갱신형),선택특약,최초계약,21781,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80359,(무)간편한(325)질병수술특약S(체증형)(갱신형),선택특약,최초계약,21783,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
81527,(무)간편한(325)질병수술특약S(특정질병제외)(갱신형),선택특약,최초계약,21781,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
81529,(무)간편한(325)질병수술특약S(특정질병제외)(갱신형),선택특약,최초계약,21783,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80361,(무)간편한(325)여성특정부인과질환수술특약S(갱신형),선택특약,최초계약,21781,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80363,(무)간편한(325)여성특정부인과질환수술특약S(갱신형),선택특약,최초계약,21783,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80369,(무)간편한(325)주요심뇌5대혈관및양성뇌종양수술특약S(갱신형),선택특약,최초계약,21781,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80371,(무)간편한(325)주요심뇌5대혈관및양성뇌종양수술특약S(갱신형),선택특약,최초계약,21783,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80377,(무)간편한(325)첫날부터입원특약S(갱신형),선택특약,최초계약,21781,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80379,(무)간편한(325)첫날부터입원특약S(갱신형),선택특약,최초계약,21783,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80385,(무)간편한(325)첫날부터종합병원입원(1일~30일)특약S(갱신형),선택특약,최초계약,21781,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80387,(무)간편한(325)첫날부터종합병원입원(1일~30일)특약S(갱신형),선택특약,최초계약,21783,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80393,(무)간편한(325)첫날부터상급종합병원1인실입원(1일~30일)특약S(,선택특약,최초계약,21781,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80395,(무)간편한(325)첫날부터상급종합병원1인실입원(1일~30일)특약S(,선택특약,최초계약,21783,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80397,(무)간편한(325)첫날부터종합병원1인실입원(1일~30일)특약S,선택특약,최초계약,21781,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80399,(무)간편한(325)첫날부터종합병원1인실입원(1일~30일)특약S,선택특약,최초계약,21783,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80401,(무)간편한(325)골절진단(치아파절제외)특약S(갱신형),선택특약,최초계약,21781,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80403,(무)간편한(325)골절진단(치아파절제외)특약S(갱신형),선택특약,최초계약,21783,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80409,(기타진료 및 (무)간편한(325)깁스치료보장특약S(갱신형),선택특약,최초계약,21781,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80411,(기타진료 및 (무)간편한(325)깁스치료보장특약S(갱신형),선택특약,최초계약,21783,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80413,(무)간편한(325)대상포진진단특약S(갱신형),선택특약,최초계약,21781,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80415,(무)간편한(325)대상포진진단특약S(갱신형),선택특약,최초계약,21783,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
21785,(무)흥국생명 다사랑335간편건강보험(갱신형),주계약,최초계약,21785,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,MAIN,UW21385
21787,(무)흥국생명 다사랑335간편건강보험(갱신형),주계약,최초계약,21787,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,MAIN,UW21385
81537,(무)간편한(335)보험료납입지원(2대질병)특약S(갱신형),선택특약,최초계약,21785,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80425,(무)간편한(335)재해사망특약S(갱신형),선택특약,최초계약,21785,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80427,(무)간편한(335)재해사망특약S(갱신형),선택특약,최초계약,21787,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80429,(무)간편한(335)질병후유장해보장특약S(갱신형),선택특약,최초계약,21785,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80431,(무)간편한(335)질병후유장해보장특약S(갱신형),선택특약,최초계약,21787,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80437,(무)간편한(335)소액암보장특약S(갱신형),선택특약,최초계약,21785,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80439,(무)간편한(335)소액암보장특약S(갱신형),선택특약,최초계약,21787,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
81833,"(무)간편한(335)매년계속받는암진단특약S(갱신형,20년)",선택특약,최초계약,21785,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
81834,"(무)간편한(335)매년계속받는암진단특약S(갱신형,20년)",선택특약,최초계약,21787,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80501,(무)간편한(335)전이암진단특약S(갱신형),선택특약,최초계약,21785,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
80503,(무)간편한(335)전이암진단특약S(갱신형),선택특약,최초계약,21787,10년만기(갱신형),10,R,전기납,만15세 ~ 80세,만15세 ~ 80세,A_OPTION,UW21385
